,V1,V3,V5,V7,V9,V10,V11,V12,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
1551,1251,660048,57,12,114,140,1352,0,40,0.1391,0.3214,0.5833,0.0052,0.5833,1.0,1.0,1.7559,0.8451,1.0792,0.4167,-0.0414,0.1892,0,0,0,0,0,0,2
1552,23,893638,63,11,111,140,1350,0,40,0.0341,0.3636,0.8182,0.0067,0.9,1.0,1.0,1.7993,0.9542,1.0414,0.1818,-0.0366,0.2051,0,0,0,0,0,0,2
1553,1327,1432108,105,36,111,135,1354,0,40,0.0325,0.4167,0.1389,0.0037,0.3571,1.0,1.0,2.0212,0.6990000000000001,1.5563,0.8611,-0.0614,0.3068,0,0,0,0,0,0,2
1554,1323,1484300,86,26,108,126,1352,0,40,0.0355,0.3385,0.1923,0.0037,0.3846,1.0,1.0,1.9345,0.6990000000000001,1.415,0.8077,-0.0894,0.2408,0,0,0,0,0,0,2
1555,1329,1508691,74,33,112,132,1352,0,40,0.0296,0.2525,0.0909,0.0022,0.25,1.0,1.0,1.8692,0.4771,1.5185,0.9091,-0.0504,0.2051,0,0,0,0,0,0,2
1556,381,2601604,82,4,58,188,1374,0,40,0.5546,0.0682,0.0454,0.032,1.0,0.5,0.0,1.9138,1.6435,0.301,-0.9546,-0.0129,0.1934,0,0,0,0,0,0,2
1557,99,2634035,75,7,104,149,1376,0,40,0.1439,0.375,0.1333,0.0218,1.0,0.5714,0.0,1.8751,1.4771,0.6021,-0.8667,-0.0046,0.2288,0,0,0,0,0,0,2
1558,1392,1215744,82,6,123,141,1630,1,100,0.2638,0.287,0.2174,0.0141,1.0,0.8333,0.0,1.9138,1.3617,0.6990000000000001,-0.7826,0.0315,0.223,0,0,0,0,0,0,2
1559,1338,1313692,126,24,125,143,1630,1,100,0.3436,0.5227,0.5454,0.0074,0.375,0.9167,1.0,2.1004,1.0792,1.3424,0.4545,0.0376,0.4366,0,0,0,0,0,0,2
1560,607,210504,18,5,102,124,1694,1,100,0.7167,0.1,0.8,0.0024,1.0,1.0,1.0,1.2553,0.6021,0.6990000000000001,0.2,-0.1172,0.1322,0,0,0,0,0,0,2
1561,62,424657,35,6,125,143,1362,0,180,0.091,0.4615,0.3846,0.0095,1.0,0.8333,0.0,1.5441,1.1139,0.6990000000000001,-0.6154,0.0281,0.1706,0,0,0,0,0,0,2
1562,155,673270,129,25,123,141,1354,0,50,0.2289,0.6335,0.3438,0.0236,0.64,0.44,0.0,2.1106,1.5051,1.0414,-0.6563,0.0257,0.5822,0,0,0,0,0,0,2
1563,754,739337,90,20,91,111,1353,1,50,0.8588,0.5833,0.6667,0.0133,0.6429,0.6,0.0,1.9542,1.2553,1.0792,-0.3333,-0.2138,0.3601,0,0,0,0,0,0,2
1564,552,1211332,824,61,100,134,1694,1,80,0.6517,0.4768,0.7778,0.0266,0.45,0.5738,0.0,2.9159,1.6532,1.5441,-0.2222,-0.1149,0.9998,0,0,0,0,0,0,2
1565,526,1470973,1939,116,109,247,1692,1,80,0.6217,0.8011,0.4333,0.0887,0.7813,0.5603,0.0,3.2876,2.1761,1.8129,-0.5667,-0.0336,1.0,0,0,0,0,0,0,2
1566,741,614880,392,39,77,127,1360,1,150,0.8882,0.3299,0.3846,0.011000000000000001,0.7895,1.0,1.0,2.5933,1.1761,1.5911,0.6154,-0.1929,0.8682,0,0,0,0,0,0,2
1567,132,682028,836,101,80,129,1360,1,150,0.1941,0.4775,0.16,0.0118,0.4211,0.9901,1.0,2.9222,1.2041,2.0,0.84,-0.1886,0.9998,0,0,0,0,0,0,2
1568,1288,1388373,159,29,105,128,1687,1,80,0.4564,0.5457,0.56,0.0083,0.56,0.8621,1.0,2.2014,1.1461,1.3979,0.44,-0.0903,0.5789,0,0,0,0,0,0,2
1569,214,238008,113,12,86,115,1687,1,80,0.2537,0.2153,1.0,0.0071,1.0,1.0,0.5,2.0531,1.0792,1.0792,0.0,-0.214,0.2583,0,0,0,0,0,0,2
1570,656,336137,114,15,77,122,1687,1,80,0.7777,0.24,0.6667,0.0059,1.0,1.0,1.0,2.0569,1.0,1.1761,0.3333,-0.2038,0.266,0,0,0,0,0,0,2
1571,507,399348,116,15,75,123,1687,1,80,0.6011,0.2267,0.6667,0.0059,1.0,1.0,1.0,2.0645,1.0,1.1761,0.3333,-0.1979,0.266,0,0,0,0,0,0,2
1572,530,508200,169,24,87,127,1687,1,80,0.6283,0.1198,0.3333,0.0047,0.8889,1.0,1.0,2.2279,0.9031,1.3802,0.6667,-0.1648,0.3241,0,0,0,0,0,0,2
1573,1112,808169,3583,314,65,122,1687,1,80,0.6568,0.4514,0.0675,0.0125,0.1615,0.9905,1.0,3.5543,1.3222,2.4928,0.9325,-0.2371,1.0,0,0,0,0,0,0,2
1574,0,843312,1613,172,72,104,1687,1,80,0.0,0.4959,0.125,0.0119,0.1923,0.9302,1.0,3.2076,1.301,2.2041,0.875,-0.2988,1.0,0,0,0,0,0,0,2
1575,0,864919,745,125,56,94,1687,1,80,0.0,0.4993,0.0968,0.0071,0.2857,0.992,1.0,2.8722,1.0792,2.0934,0.9032,-0.4207,0.9996,0,0,0,0,0,0,2
1576,0,881709,1949,162,56,99,1687,1,80,0.0,0.3686,0.1429,0.0125,0.3088,0.9074,1.0,3.2898,1.3222,2.1673,0.8571,-0.4218,1.0,0,0,0,0,0,0,2
1577,649,911696,806,140,83,132,1687,1,80,0.7694,0.5097,0.0876,0.0071,0.1967,0.9786,1.0,2.9063,1.0792,2.1367,0.9124,-0.1519,0.9999,0,0,0,0,0,0,2
1578,0,950080,709,108,81,110,1687,1,80,0.0,0.2706,0.0833,0.0053,0.2308,1.0,1.0,2.8507,0.9542,2.0334,0.9167,-0.2399,0.9886,0,0,0,0,0,0,2
1579,0,971696,949,118,59,106,1687,1,80,0.0,0.4206,0.1197,0.0083,0.3256,0.9915,1.0,2.9773,1.1461,2.0682,0.8803,-0.3714,0.9999,0,0,0,0,0,0,2
1580,0,990037,1183,162,57,101,1687,1,80,0.0,0.4583,0.0897,0.0083,0.175,0.963,1.0,3.073,1.1461,2.1931,0.9103,-0.3958,1.0,0,0,0,0,0,0,2
1581,0,1007200,996,120,59,106,1687,1,80,0.0,0.4022,0.1177,0.0083,0.3111,0.9917,1.0,2.9983,1.1461,2.0756,0.8824,-0.3805,0.9999,0,0,0,0,0,0,2
1582,0,1030360,754,106,63,106,1687,1,80,0.0,0.4771,0.1359,0.0083,0.2546,0.9717,1.0,2.8774,1.1461,2.0128,0.8641,-0.3628,0.9995,0,0,0,0,0,0,2
1583,0,1041924,862,113,63,101,1687,1,80,0.0,0.4503,0.125,0.0083,0.3784,0.9912,1.0,2.9355,1.1461,2.0492,0.875,-0.3712,0.9998,0,0,0,0,0,0,2
1584,1289,1132484,61,13,105,127,1687,1,80,0.4576,0.3646,0.6667,0.0071,0.75,0.6154,0.0,1.7853,1.0792,0.9031,-0.3333,-0.0849,0.2018,0,0,0,0,0,0,2
1585,1598,2932024,169,43,85,120,1687,1,80,0.0948,0.5306,0.225,0.0053,0.2647,0.9302,1.0,2.2279,0.9542,1.6021,0.775,-0.183,0.5951,0,0,0,0,0,0,2
1586,196,652754,54,22,110,129,1467,1,100,0.2672,0.6539,0.9231,0.0089,0.5909,0.5454,0.0,1.7324,1.1139,1.0792,-0.0769,-0.064,0.2739,0,0,0,0,0,0,2
1587,702,1715826,333,27,91,123,1623,1,100,0.8651,0.3419,0.9565,0.0142,0.8214,0.8148,0.0,2.5224,1.3617,1.3424,-0.0435,-0.1615,0.7955,0,0,0,0,0,0,2
1588,436,1120537,369,34,52,148,1687,0,150,0.5169,0.3616,0.5,0.0101,0.9444,1.0,1.0,2.5669999999999997,1.2305,1.5315,0.5,-0.122,0.8627,0,0,0,0,0,0,2
1589,844,71768,360,48,113,141,1687,0,200,0.971,0.5,0.8,0.0142,0.4615,0.625,1.0,2.5563,1.3802,1.4771,0.2,-0.0098,0.9419,0,0,0,0,0,0,2
1590,419,261033,185,31,97,124,1687,0,200,0.4967,0.254,0.2581,0.0047,0.5333,1.0,1.0,2.2672,0.9031,1.4914,0.7419,-0.1386,0.4106,0,0,0,0,0,0,2
1591,721,5169308,226,27,84,133,1373,0,40,0.9337,0.2391,0.4074,0.008,0.9167,1.0,1.0,2.3541,1.0414,1.4314,0.5926,-0.1668,0.4913,0,0,0,0,0,0,2
1592,15,2278497,37334,903,19,134,1387,0,40,0.0216,0.3238,0.3252,0.0966,0.1476,0.4563,1.0,4.5721,2.1271,2.6149,0.6748,-0.1801,1.0,0,0,0,0,0,0,2
1593,1269,340471,230,42,82,101,1353,0,70,0.0931,0.6088,0.75,0.0155,0.5122,0.6667,1.0,2.3617,1.3222,1.4472,0.25,-0.3013,0.8705,0,0,0,0,0,0,2
1594,1176,360880,1467,68,83,124,1353,0,70,0.2143,0.1814,0.5714,0.0236,0.8649,0.8235,1.0,3.1664,1.5051,1.7482,0.4286,-0.2199,0.9999,0,0,0,0,0,0,2
1595,1152,371477,1283,118,110,136,1353,0,70,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,1.0,3.1082,1.415,1.9912,0.7347,-0.0248,1.0,0,0,0,0,0,0,2
1596,1299,385532,107,26,96,111,1353,0,70,0.071,0.2867,0.24,0.0044,0.4615,0.9615,1.0,2.0294,0.7782,1.3979,0.76,-0.205,0.266,0,0,0,0,0,0,2
1597,1331,397980,788,137,61,96,1353,0,70,0.0133,0.5373,0.0992,0.0096,0.19399999999999998,0.9562,1.0,2.8965,1.1139,2.1173,0.9008,-0.3536,0.9999,0,0,0,0,0,0,2
1598,1064,406616,419,60,97,119,1353,0,70,0.405,0.5099,0.2632,0.0111,0.375,0.95,1.0,2.6222,1.1761,1.7559,0.7368,-0.1682,0.9755,0,0,0,0,0,0,2
1599,1258,422864,184,24,85,103,1353,0,70,0.1227,0.303,0.5454,0.0089,0.5714,0.9167,1.0,2.2648,1.0792,1.3424,0.4545,-0.2787,0.4366,0,0,0,0,0,0,2
1600,1155,430639,260,42,96,119,1353,0,70,0.2675,0.563,0.4857,0.0126,0.5,0.8333,1.0,2.415,1.2305,1.5441,0.5143,-0.1594,0.8756,0,0,0,0,0,0,2
1601,1111,2527319,747,72,85,127,1280,1,100,0.2344,0.4463,0.2676,0.0148,0.3065,0.9861,1.0,2.8733,1.2787,1.8513,0.7324,-0.1986,0.9991,0,0,0,0,0,0,2
1602,1495,123779,1002,64,87,116,1633,0,300,0.0894,0.5718,0.5538,0.0398,0.6701,0.5625,0.0,3.0009,1.8129,1.5563,-0.4462,-0.2245,1.0,0,0,0,0,0,0,2
1603,1440,220121,138,25,101,133,1633,0,250,0.2241,0.44799999999999995,0.4,0.0061,0.5882,1.0,1.0,2.1399,1.0,1.3979,0.6,-0.0632,0.4138,0,0,0,0,0,0,2
1604,1287,3204829,191,16,67,133,1627,0,40,0.3995,0.2042,0.9375,0.0092,0.8824,1.0,1.0,2.281,1.1761,1.2041,0.0625,-0.1578,0.3977,0,0,0,0,0,0,2
1605,1117,1194359,1055,56,72,125,1687,1,80,0.6319,0.4816,0.6727,0.0219,0.5362,0.9821,1.0,3.0233,1.5682,1.7404,0.3273,-0.1835,1.0,0,0,0,0,0,0,2
1606,1376,3467552,64,15,91,116,1690,1,60,0.3621,0.4667,0.5333,0.0047,0.5714,1.0,1.0,1.8062,0.9031,1.1761,0.4667,-0.1747,0.2288,0,0,0,0,0,0,2
1607,88,327251,109,11,100,119,1692,1,70,0.10400000000000001,0.4495,0.6111,0.0106,1.0,1.0,0.0,2.0374,1.2553,1.0414,-0.3889,-0.1581,0.3329,0,0,0,0,0,0,2
1608,844,407114,63,10,78,114,1690,1,70,0.9905,0.3,0.9,0.0053,0.9,1.0,1.0,1.7993,0.9542,1.0,0.1,-0.2303,0.1954,0,0,0,0,0,0,2
1609,1333,1638648,147,20,91,127,1690,1,70,0.4107,0.265,0.5,0.0059,0.4545,1.0,1.0,2.1673,1.0,1.301,0.5,-0.1755,0.3359,0,0,0,0,0,0,2
1610,1110,2817680,77,15,98,125,1692,1,70,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,1.8865,0.9031,1.1761,0.4667,-0.1272,0.2288,0,0,0,0,0,0,2
1611,787,2887288,137,19,95,131,1690,1,70,0.9314,0.3445,0.5789,0.0065,0.5238,1.0,1.0,2.1367,1.0414,1.2787,0.4211,-0.122,0.3494,0,0,0,0,0,0,2
1612,974,3149617,101,12,66,133,1692,1,70,0.8357,0.2349,0.9167,0.0065,0.7333,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.2141,0.2432,0,0,0,0,0,0,2
1613,1420,23288,2782,42,66,159,1688,1,70,0.1102,0.4322,0.16,0.1037,0.9776,0.6667,0.0,3.4444,2.2430000000000003,1.4472,-0.84,-0.0596,1.0,0,0,0,0,0,0,2
1614,451,683320,293,29,133,151,1364,1,70,0.6613,0.5189,0.7241,0.0213,0.58,0.7241,0.0,2.4669,1.4624,1.3222,-0.2759,0.1063,0.8854,0,0,0,0,0,0,2
1615,534,756916,78,13,129,148,1364,1,70,0.7829999999999999,0.4545,0.8461,0.0081,0.55,1.0,1.0,1.8921,1.0414,1.1139,0.1539,0.0638,0.257,0,0,0,0,0,0,2
1616,515,833989,74,10,129,151,1364,1,70,0.7551,0.4394,0.2727,0.0161,0.8461,0.6,0.0,1.8692,1.3424,0.7782,-0.7273,0.106,0.2432,0,0,0,0,0,0,2
1617,354,903537,6019,119,16,125,1364,1,70,0.5191,0.4333,0.8319,0.0828,0.5355,0.7899,0.0,3.7795,2.0531,1.9731,-0.1681,-0.2972,1.0,0,0,0,0,0,0,2
1618,43,1230580,83,10,101,127,1650,1,70,0.0521,0.2315,0.75,0.0073,0.8571,0.9,0.0,1.9191,1.0792,0.9542,-0.25,-0.1103,0.215,0,0,0,0,0,0,2
1619,877,1252347,72,10,97,133,1650,1,70,0.9236,0.3455,0.9091,0.0067,0.8461,1.0,0.0,1.8573,1.0414,1.0,-0.0909,-0.0737,0.2173,0,0,0,0,0,0,2
1620,474,1352048,73,12,86,118,1652,1,70,0.5738,0.4931,1.0,0.0073,0.8571,1.0,0.5,1.8633,1.0792,1.0792,0.0,-0.2251,0.2583,0,0,0,0,0,0,2
1621,1101,1378026,278,33,68,103,1654,1,70,0.6505,0.4022,0.4839,0.0091,0.4688,0.9394,1.0,2.444,1.1761,1.4914,0.5161,-0.3307,0.7474,0,0,0,0,0,0,2
1622,1563,1398598,80,11,97,117,1652,1,70,0.0787,0.3333,0.2083,0.0145,0.96,0.4545,0.0,1.9031,1.3802,0.6990000000000001,-0.7917,-0.1606,0.2288,0,0,0,0,0,0,2
1623,300,1430061,83,14,101,134,1652,1,70,0.3632,0.5059,0.8571,0.0073,0.8,1.0,1.0,1.9191,1.0792,1.1461,0.1429,-0.0629,0.2901,0,0,0,0,0,0,2
1624,102,1446788,409,53,103,132,1654,1,70,0.1233,0.4881,0.3617,0.0103,0.2615,0.8868,1.0,2.6117,1.2305,1.6721,0.6383,-0.0924,0.9648,0,0,0,0,0,0,2
1625,138,1733458,102,13,95,118,1650,1,70,0.1673,0.3965,1.0,0.0079,0.8667,1.0,0.5,2.0086,1.1139,1.1139,0.0,-0.1686,0.2914,0,0,0,0,0,0,2
1626,588,1751958,55,9,96,127,1650,1,70,0.7127,0.2361,0.8889,0.0049,0.8,1.0,1.0,1.7404,0.9031,0.9542,0.1111,-0.1132,0.1773,0,0,0,0,0,0,2
1627,469,3881283,155,17,92,129,1650,1,70,0.5685,0.6036,0.7391,0.0139,0.8214,1.0,0.0,2.1903,1.3617,1.2305,-0.2609,-0.1374,0.6438,0,0,0,0,0,0,2
1628,1300,3976070,57,10,97,126,1650,1,70,0.4146,0.2875,0.8,0.0049,0.7273,1.0,1.0,1.7559,0.9031,1.0,0.2,-0.1234,0.1852,0,0,0,0,0,0,2
1629,823,176554,74,13,76,102,1652,1,100,0.9952,0.1868,0.5385,0.0042,0.5833,1.0,1.0,1.8692,0.8451,1.1139,0.4615,-0.3077,0.1965,0,0,0,0,0,0,2
1630,1317,222011,145,21,67,118,1650,1,100,0.3915,0.3095,0.4762,0.0061,0.625,1.0,1.0,2.1614,1.0,1.3222,0.5238,-0.2816,0.3509,0,0,0,0,0,0,2
1631,1067,450677,82,11,90,116,1712,1,100,0.7418,0.2546,0.9091,0.0058,0.7143,1.0,1.0,1.9138,1.0,1.0414,0.0909,-0.1916,0.2173,0,0,0,0,0,0,2
1632,1386,1299250,53,12,113,141,1710,1,100,0.3614,0.4952,0.4667,0.0088,0.75,0.5833,0.0,1.7243,1.1761,0.8451,-0.5333,-0.0339,0.2116,0,0,0,0,0,0,2
1633,1162,1895154,71,15,131,151,1364,1,120,0.2786,0.5449,0.9231,0.0088,0.5714,0.8667,1.0,1.8513,1.0792,1.1139,0.0769,0.0942,0.2739,0,0,0,0,0,0,2
1634,971,659476,78,12,89,129,1652,1,80,0.8136,0.2778,0.75,0.0055,0.6923,1.0,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,0,0,0,0,0,0,2
1635,1568,698409,89,11,78,103,1652,1,80,0.0896,0.1909,0.9091,0.006,0.8333,1.0,1.0,1.9494,1.0,1.0414,0.0909,-0.2808,0.2173,0,0,0,0,0,0,2
1636,762,1519328,149,16,95,125,1656,1,80,0.9203,0.22399999999999998,0.75,0.0072,0.75,1.0,1.0,2.1732,1.0792,1.2041,0.25,-0.1497,0.3241,0,0,0,0,0,0,2
1637,21,5367324,784,54,67,133,1648,1,80,0.0255,0.7209,1.0,0.0322,0.8029999999999999,0.9815,0.5,2.8943,1.7243,1.7243,0.0,-0.1772,1.0,0,0,0,0,0,0,2
1638,1163,2016193,52,7,104,142,1620,1,70,0.5543,0.0714,0.875,0.0049,1.0,1.0,0.0,1.716,0.9031,0.8451,-0.125,-0.0545,0.1622,0,0,0,0,0,0,2
1639,331,2077064,88,11,111,132,1692,1,70,0.3913,0.45,0.625,0.0095,0.9412,0.9091,0.0,1.9445,1.2041,1.0,-0.375,-0.0665,0.2792,0,0,0,0,0,0,2
1640,462,10369596,150,24,105,132,1360,0,40,0.6794,0.375,0.4167,0.0074,0.5882,1.0,1.0,2.1761,1.0,1.3802,0.5833,-0.0746,0.3977,0,0,0,0,0,0,2
1641,788,10409376,110,12,100,124,1360,0,40,0.8235,0.2361,1.0,0.0088,0.9231,1.0,0.5,2.0414,1.0792,1.0792,0.0,-0.1261,0.2583,0,0,0,0,0,0,2
1642,472,10440356,42,12,112,125,1360,0,40,0.6941,0.3636,0.5454,0.0044,0.6,0.9167,1.0,1.6233,0.7782,1.0414,0.4545,-0.0703,0.1715,0,0,0,0,0,0,2
1643,853,10555505,66,10,97,134,1360,0,40,0.7338,0.175,0.8,0.0059,1.0,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.0998,0.1852,0,0,0,0,0,0,2
1644,860,10624922,49,13,115,132,1360,0,40,0.7265,0.3194,0.5,0.0044,0.6667,0.9231,1.0,1.6902,0.7782,1.0792,0.5,-0.0582,0.1773,0,0,0,0,0,0,2
1645,727,587412,289,40,75,124,1374,0,40,0.9243,0.3979,0.3,0.0087,0.3429,1.0,1.0,2.4609,1.0792,1.6021,0.7,-0.1828,0.7659,0,0,0,0,0,0,2
1646,513,620622,657,62,71,132,1374,0,40,0.7467,0.4954,0.3387,0.0153,0.3962,1.0,1.0,2.8176,1.3222,1.7924,0.6613,-0.1291,0.9987,0,0,0,0,0,0,2
1647,995,66318,45,10,93,118,1358,0,130,0.5243,0.3571,0.7,0.0052,0.875,1.0,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,0,0,0,0,0,0,2
1648,419,91039,25,7,99,110,1360,0,130,0.6162,0.2857,0.7143,0.0037,0.7143,1.0,1.0,1.3979,0.6990000000000001,0.8451,0.2857,-0.195,0.1441,0,0,0,0,0,0,2
1649,408,945792,81,15,107,125,1360,0,130,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,0,0,0,0,0,0,2
1650,329,1319063,68,13,97,124,1360,0,130,0.4838,0.2528,0.5385,0.0052,0.6364,1.0,1.0,1.8325,0.8451,1.1139,0.4615,-0.14400000000000002,0.1965,0,0,0,0,0,0,2
1651,453,1395724,366,29,80,132,1360,0,130,0.6662,0.2988,0.6207,0.0132,0.5294,1.0,1.0,2.5635,1.2553,1.4624,0.3793,-0.2015,0.8123,0,0,0,0,0,0,2
1652,1223,456228,193,21,66,125,1360,0,40,0.1838,0.2341,0.5714,0.0088,0.6316,1.0,1.0,2.2856,1.0792,1.3222,0.4286,-0.2298,0.41700000000000004,0,0,0,0,0,0,2
1653,438,627768,415,37,82,127,1360,0,40,0.6441,0.3025,0.4857,0.0125,0.5862,0.9459,1.0,2.6181,1.2305,1.5441,0.5143,-0.1381,0.8756,0,0,0,0,0,0,2
1654,1075,385913,54,10,114,133,1366,0,185,0.4129,0.3333,1.0,0.0066,0.75,0.9,0.5,1.7324,0.9542,0.9542,0.0,-0.0402,0.1862,0,0,0,0,0,0,2
1655,1073,372724,73,20,110,134,1356,0,175,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.6990000000000001,1.301,0.75,-0.0544,0.2061,0,0,0,0,0,0,2
1656,296,1731318,224,30,108,127,1690,0,70,0.3503,0.4483,0.4828,0.0083,0.4118,0.9667,1.0,2.3503,1.1461,1.4624,0.5172,-0.0843,0.6663,0,0,0,0,0,0,2
1657,890,2008592,345,56,123,143,1694,0,70,0.8855,0.7718,0.5185,0.0319,0.6279,0.5,0.0,2.5378,1.7324,1.4472,-0.4815,0.0343,0.9997,0,0,0,0,0,0,2
1658,893,3264755,263,31,86,126,1690,0,70,0.9266,0.39399999999999996,0.4516,0.0083,0.4516,1.0,1.0,2.42,1.1461,1.4914,0.5484,-0.1587,0.7065,0,0,0,0,0,0,2
1659,899,3283148,68,15,107,127,1692,0,70,0.9279,0.4333,0.5333,0.0047,0.6667,1.0,1.0,1.8325,0.9031,1.1761,0.4667,-0.0997,0.2288,0,0,0,0,0,0,2
1660,1333,1436808,121,12,67,125,1356,0,40,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,-0.2323,0.2901,0,0,0,0,0,0,2
1661,340,573781,103,11,85,133,1694,1,80,0.4014,0.2197,0.9167,0.0071,0.8571,1.0,0.0,2.0128,1.0792,1.0414,-0.0833,-0.1251,0.2432,0,0,0,0,0,0,2
1662,899,844907,139,25,108,133,1356,0,40,0.6637,0.2057,0.28,0.0052,0.5,1.0,1.0,2.1430000000000002,0.8451,1.3979,0.72,-0.0674,0.2998,0,0,0,0,0,0,2
1663,633,341132,139,26,61,94,1362,1,200,0.9295,0.3317,0.3077,0.0059,0.6154,1.0,1.0,2.1430000000000002,0.9031,1.415,0.6923,-0.3995,0.3479,0,0,0,0,0,0,2
1664,1277,396403,161,17,41,95,1364,1,200,0.1085,0.2715,0.7647,0.0095,0.7647,1.0,1.0,2.2068,1.1139,1.2305,0.2353,-0.4273,0.3678,0,0,0,0,0,0,2
1665,1013,3552722,168,11,61,124,1360,1,200,0.4823,0.1962,0.5789,0.013999999999999999,1.0,1.0,0.0,2.2253,1.2787,1.0414,-0.4211,-0.2673,0.3494,0,0,0,0,0,0,2
1666,1043,4163671,980,46,24,133,1356,1,200,0.3687,0.4444,0.4444,0.0465,0.7875,0.6087,0.0,2.9912,1.7993,1.4472,-0.5556,-0.2606,0.9999,0,0,0,0,0,0,2
1667,589,4201928,150,20,81,126,1356,1,200,0.8687,0.375,0.6,0.0088,0.6316,1.0,1.0,2.1761,1.0792,1.301,0.4,-0.1857,0.3977,0,0,0,0,0,0,2
1668,772,4313950,19818,583,46,135,1358,1,200,0.5184,0.7328,0.7382,0.1723,0.2586,0.5437,1.0,4.2971,2.3692,2.5011,0.2618,-0.2248,1.0,0,0,0,0,0,0,2
1669,630,5015327,249,31,49,87,1356,1,200,0.9292,0.5632,0.6333,0.013999999999999999,0.5938,0.9677,1.0,2.3962,1.2787,1.4771,0.3667,-0.4588,0.8563,0,0,0,0,0,0,2
1670,483,5060301,206,21,104,143,1632,1,200,0.5919,0.5264,0.5172,0.0178,0.7073,0.7143,0.0,2.3139,1.4624,1.1761,-0.4828,-0.045,0.7079,0,0,0,0,0,0,2
1671,705,5071808,282,27,77,126,1356,1,200,0.9277,0.4427,0.9565,0.0162,0.5789,0.8518,1.0,2.4502,1.3424,1.3617,0.0435,-0.1482,0.7955,0,0,0,0,0,0,2
1672,317,5082496,206,28,95,127,1614,1,200,0.3928,0.6321,0.7143,0.0124,0.7407,1.0,1.0,2.3139,1.301,1.4472,0.2857,-0.1473,0.8479,0,0,0,0,0,0,2
1673,847,1689271,250,65,106,125,1353,0,70,0.7406,0.2308,0.0769,0.0037,0.3125,1.0,1.0,2.3979,0.6990000000000001,1.8129,0.9231,-0.0994,0.5378,0,0,0,0,0,0,2
1674,23,1748216,170,33,84,109,1333,0,40,0.0345,0.4276,0.2727,0.0068,0.3214,1.0,1.0,2.2304,0.9542,1.5185,0.7273,-0.2563,0.4913,0,0,0,0,0,0,2
1675,413,2727673,71,11,84,118,1623,1,100,0.5089,0.5035,0.8461,0.008,1.0,1.0,0.0,1.8513,1.1139,1.0414,-0.1539,-0.2007,0.257,0,0,0,0,0,0,2
1676,484,1466087,1241,102,0,37,1650,1,69,0.5867,0.6763,0.7606,0.043,0.38799999999999996,0.5294,0.0,3.0938,1.8513,1.7324,-0.2394,-0.8603,1.0,0,0,0,0,0,0,2
1677,233,1482749,60,4,111,127,1654,1,69,0.2817,0.4231,0.1539,0.0157,1.0,1.0,0.0,1.7781,1.415,0.6021,-0.8461,-0.0829,0.2105,0,0,0,0,0,0,2
1678,99,1552116,65,11,102,124,1648,1,69,0.1201,0.4091,0.9091,0.0067,0.7333,0.9091,0.0,1.8129,1.0414,1.0,-0.0909,-0.1355,0.2173,0,0,0,0,0,0,2
1679,535,149538,265,46,114,134,1692,0,70,0.6324,0.5598,0.3256,0.0254,0.5811,0.3043,0.0,2.4232,1.6335,1.1461,-0.6744,-0.0521,0.8806,0,0,0,0,0,0,2
1680,61,4757479,1970,181,0,39,1346,1,100,0.0906,0.6521,0.255,0.0282,0.18100000000000002,0.8232,1.0,3.2945,1.5798,2.1732,0.745,-0.885,1.0,0,0,0,0,0,0,2
1681,1066,9670837,235,45,106,127,1362,0,40,0.4126,0.6179,0.3659,0.011000000000000001,0.3488,0.9111,1.0,2.3711,1.1761,1.6128,0.6342,-0.0979,0.8894,0,0,0,0,0,0,2
1682,153,28527,91,16,103,118,1364,0,40,0.2243,0.3933,0.6667,0.0073,0.625,0.9375,1.0,1.959,1.0,1.1761,0.3333,-0.1535,0.266,0,0,0,0,0,0,2
1683,33,60056,3042,284,70,103,1360,0,200,0.0485,0.83,0.2218,0.0463,0.3182,1.0,1.0,3.4832,1.7993,2.4533,0.7782,-0.3257,1.0,0,0,0,0,0,0,2
1684,56,173070,2691,209,89,124,1356,0,200,0.0826,0.5232,0.2048,0.0251,0.1667,0.7943,1.0,3.4299,1.5315,2.2201,0.7952,-0.2012,1.0,0,0,0,0,0,0,2
1685,51,185988,1126,115,93,119,1360,0,200,0.075,0.5496,0.25,0.0184,0.2841,0.8696,1.0,3.0515,1.3979,2.0,0.75,-0.1769,1.0,0,0,0,0,0,0,2
1686,50,259240,51,13,117,134,1358,0,200,0.0736,0.4205,0.7273,0.0081,0.7333,0.6154,0.0,1.7076,1.0414,0.9031,-0.2727,-0.0296,0.1934,0,0,0,0,0,0,2
